Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Argentina,ARG,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,756.34,858.06,885.24,878.77,1029.74,1245.66,1275.91,1779.10,2309.22,2756.08,3071.85,4309.92,4649.47,4834.04,4677.98,4500.39,4300.46,3890.89,3582.42,3687.49,3187.11,2419.41,1884.58,1589.21
Argentina,ARG,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.26,0.09,0.06,0.05,0.05,0.01,0.05,0.05,0.05,0.35,0.43,0.79,1.30,3.07,2.94,3.15,3.28,3.08,1.57,1.49,1.24,0.74,0.46,0.32
Argentina,ARG,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,132.79,134.13,149.73,146.76,151.13,199.73,237.72,342.90,398.42,419.04,416.64,481.17,481.38,464.60,466.52,407.19,373.95,361.34,395.41,378.12,358.06,289.85,249.04,219.95
Argentina,ARG,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,9.13,6.85,7.02,13.74,19.68,16.17,14.43,42.60,114.07,174.37,233.13,423.71,550.38,621.48,647.03,760.85,702.51,678.10,628.47,611.80,465.48,342.40,233.64,191.37
Argentina,ARG,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,614.16,716.99,728.43,718.22,858.86,1029.75,1023.71,1393.55,1796.67,2162.32,2421.65,3404.25,3616.40,3744.89,3561.49,3329.20,3220.72,2848.37,2556.98,2696.08,2362.33,1786.42,1401.44,1177.56
Argentina,ARG,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,422.28,423.15,441.77,442.03,430.39,424.15,419.47,487.73,553.75,607.05,666.07,706.80,681.07,645.29,620.32,619.20,639.88,637.76,657.86,689.78,841.68,969.27,976.71,1008.56
Argentina,ARG,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,11363.40,11738.42,11875.74,11528.15,11309.99,10647.27,10563.16,10627.81,11946.82,13001.58,13855.89,14745.43,13849.40,13355.02,13211.42,12639.63,12491.27,12260.42,12119.51,12304.82,12302.48,12031.59,11509.34,11128.20
Argentina,ARG,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,206000000000.00,212000000000.00,218000000000.00,217000000000.00,218000000000.00,214000000000.00,213000000000.00,259000000000.00,304000000000.00,345000000000.00,372000000000.00,405000000000.00,391000000000.00,380000000000.00,380000000000.00,360000000000.00,362000000000.00,360000000000.00,352000000000.00,370000000000.00,370000000000.00,357000000000.00,340000000000.00,326000000000.00
Argentina,ARG,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,99000000000.00,107000000000.00,109000000000.00,110000000000.00,115000000000.00,114000000000.00,114000000000.00,144000000000.00,172000000000.00,199000000000.00,210000000000.00,231000000000.00,222000000000.00,218000000000.00,224000000000.00,205000000000.00,203000000000.00,201000000000.00,188000000000.00,199000000000.00,187000000000.00,169000000000.00,146000000000.00,124000000000.00
Argentina,ARG,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,107000000000.00,106000000000.00,109000000000.00,107000000000.00,103000000000.00,100000000000.00,99100000000.00,115000000000.00,132000000000.00,146000000000.00,162000000000.00,173000000000.00,169000000000.00,161000000000.00,156000000000.00,155000000000.00,160000000000.00,159000000000.00,164000000000.00,172000000000.00,183000000000.00,188000000000.00,194000000000.00,203000000000.00
Argentina,ARG,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,68900000000.00,75700000000.00,73200000000.00,62600000000.00,61600000000.00,47700000000.00,55200000000.00,18600000000.00,18100000000.00,16900000000.00,12300000000.00,8610000000.00,67821008.00,0.00,0.00,1720000000.00,0.00,0.00,7110000000.00,0.00,1740000000.00,1750000000.00,1930000000.00,1940000000.00
Argentina,ARG,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,99800000000.00,104000000000.00,111000000000.00,114000000000.00,111000000000.00,110000000000.00,105000000000.00,98200000000.00,104000000000.00,107000000000.00,119000000000.00,127000000000.00,122000000000.00,120000000000.00,120000000000.00,118000000000.00,115000000000.00,114000000000.00,112000000000.00,113000000000.00,110000000000.00,111000000000.00,109000000000.00,110000000000.00
Argentina,ARG,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,6450000000.00,6550000000.00,6370000000.00,6120000000.00,5950000000.00,5170000000.00,4460000000.00,6190000000.00,7410000000.00,8390000000.00,9570000000.00,11000000000.00,10200000000.00,9950000000.00,10300000000.00,11300000000.00,11300000000.00,11500000000.00,12400000000.00,12700000000.00,12000000000.00,12500000000.00,12200000000.00,11700000000.00
Argentina,ARG,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,26000000000.00,30000000000.00,31300000000.00,31200000000.00,36800000000.00,45300000000.00,47000000000.00,65400000000.00,83600000000.00,99400000000.00,110000000000.00,153000000000.00,163000000000.00,169000000000.00,163000000000.00,153000000000.00,148000000000.00,134000000000.00,125000000000.00,131000000000.00,117000000000.00,90500000000.00,72700000000.00,62200000000.00
Argentina,ARG,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Argentina,ARG,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,26300000000.00,30200000000.00,31600000000.00,31700000000.00,37600000000.00,45900000000.00,47600000000.00,67000000000.00,88000000000.00,106000000000.00,119000000000.00,169000000000.00,185000000000.00,194000000000.00,189000000000.00,184000000000.00,177000000000.00,162000000000.00,151000000000.00,157000000000.00,137000000000.00,105000000000.00,83000000000.00,70700000000.00
Argentina,ARG,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,9204715.00,3098076.00,1966969.00,1966969.00,1966969.00,220474.00,2049745.00,2049745.00,2062110.00,13655172.00,16674371.00,30958146.00,51651833.00,123000000.00,119000000.00,128000000.00,135000000.00,128000000.00,66139065.00,63426597.00,53455826.00,32189902.00,20090729.00,14349504.00
Argentina,ARG,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,4620000000.00,4730000000.00,5340000000.00,5290000000.00,5510000000.00,7360000000.00,8860000000.00,12900000000.00,15200000000.00,16100000000.00,16200000000.00,18900000000.00,19100000000.00,18600000000.00,18900000000.00,16600000000.00,15400000000.00,15100000000.00,16700000000.00,16100000000.00,15400000000.00,12600000000.00,11000000000.00,9790000000.00
Argentina,ARG,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,318000000.00,242000000.00,250000000.00,495000000.00,718000000.00,596000000.00,538000000.00,1610000000.00,4340000000.00,6710000000.00,9070000000.00,16600000000.00,21800000000.00,24900000000.00,26200000000.00,31000000000.00,29000000000.00,28300000000.00,26500000000.00,26100000000.00,20100000000.00,14900000000.00,10300000000.00,8510000000.00
Argentina,ARG,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,21400000000.00,25300000000.00,26000000000.00,25900000000.00,31300000000.00,38000000000.00,38200000000.00,52500000000.00,68400000000.00,83200000000.00,94200000000.00,134000000000.00,144000000000.00,150000000000.00,144000000000.00,136000000000.00,133000000000.00,119000000000.00,108000000000.00,115000000000.00,102000000000.00,77900000000.00,61700000000.00,52400000000.00
Argentina,ARG,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,14700000000.00,14900000000.00,15800000000.00,15900000000.00,15700000000.00,15600000000.00,15600000000.00,18400000000.00,21100000000.00,23400000000.00,25900000000.00,27800000000.00,27000000000.00,25900000000.00,25100000000.00,25300000000.00,26400000000.00,26600000000.00,27800000000.00,29400000000.00,36300000000.00,42300000000.00,43000000000.00,44900000000.00
Argentina,ARG,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,396000000000.00,414000000000.00,423000000000.00,416000000000.00,412000000000.00,393000000000.00,394000000000.00,400000000000.00,455000000000.00,500000000000.00,539000000000.00,579000000000.00,550000000000.00,535000000000.00,535000000000.00,516000000000.00,515000000000.00,512000000000.00,511000000000.00,525000000000.00,531000000000.00,524000000000.00,507000000000.00,495000000000.00
Argentina,ARG,Net foreign assets (constant 2018 US$),NW.NFA.TO,-41000000000.00,-46000000000.00,-58000000000.00,-70000000000.00,-71000000000.00,-73000000000.00,-110000000000.00,-150000000000.00,-120000000000.00,-99000000000.00,29900000000.00,8740000000.00,29700000000.00,67200000000.00,54000000000.00,40800000000.00,43500000000.00,51100000000.00,55800000000.00,51000000000.00,48000000000.00,41600000000.00,12300000000.00,62900000000.00
Argentina,ARG,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-1181.88,-1293.82,-1621.68,-1954.66,-1955.37,-1985.30,-2984.50,-3906.52,-3056.36,-2559.76,768.87,222.32,749.54,1677.33,1332.92,999.85,1053.32,1225.51,1323.34,1194.38,1113.77,953.24,279.37,1414.49
Argentina,ARG,Produced capital (constant 2018 US$),NW.PCA.TO,851000000000.00,875000000000.00,907000000000.00,941000000000.00,965000000000.00,983000000000.00,993000000000.00,985000000000.00,989000000000.00,1010000000000.00,1040000000000.00,1070000000000.00,1120000000000.00,1170000000000.00,1200000000000.00,1240000000000.00,1300000000000.00,1340000000000.00,1380000000000.00,1420000000000.00,1460000000000.00,1490000000000.00,1530000000000.00,1600000000000.00
Argentina,ARG,Produced capital per capita (constant 2018 US$),NW.PCA.PC,24437.37,24815.98,25429.39,26094.32,26454.74,26670.29,26638.06,26129.94,25959.92,26200.34,26646.73,27284.37,28220.49,29217.70,29598.55,30455.35,31439.61,32133.53,32804.76,33273.27,33771.87,34127.33,34661.57,36036.10
Argentina,ARG,Total wealth (constant 2018 US$),NW.TOW.TO,2610000000000.00,2680000000000.00,2860000000000.00,3060000000000.00,3130000000000.00,3190000000000.00,3160000000000.00,2590000000000.00,2780000000000.00,2750000000000.00,3140000000000.00,3430000000000.00,3980000000000.00,4180000000000.00,4020000000000.00,4400000000000.00,4990000000000.00,5040000000000.00,5280000000000.00,5280000000000.00,5390000000000.00,5310000000000.00,5360000000000.00,5390000000000.00
Argentina,ARG,Total wealth per capita (constant 2018 US$),NW.TOW.PC,74956.74,75972.60,80070.64,84833.57,85925.39,86518.83,84672.95,68713.44,72880.35,71345.49,80629.20,87207.50,100379.90,104198.60,99358.89,107906.50,120863.60,120649.90,125188.80,123770.10,124933.60,121864.20,121592.80,121186.60
Armenia,ARM,Human capital (constant 2018 US$),NW.HCA.TO,31200000000.00,32400000000.00,32600000000.00,35600000000.00,35900000000.00,36000000000.00,40500000000.00,42900000000.00,48200000000.00,53700000000.00,57400000000.00,63800000000.00,70900000000.00,71400000000.00,58000000000.00,60800000000.00,67300000000.00,70300000000.00,72100000000.00,73200000000.00,80100000000.00,76500000000.00,81500000000.00,84900000000.00
Armenia,ARM,Human capital per capita (constant 2018 US$),NW.HCA.PC,9685.67,10241.33,10392.97,11447.44,11606.26,11743.63,13289.75,14145.39,15961.14,17911.42,19253.15,21565.65,24164.17,24563.14,20066.47,21142.92,23394.37,24360.55,24899.26,25134.25,27384.02,26062.19,27677.43,28774.68
Armenia,ARM,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,1579.63,1734.79,1925.62,2069.76,2260.29,2406.83,2599.15,2782.81,3249.16,3554.70,4052.75,4569.20,5149.92,5412.47,4943.12,5237.59,5467.58,5135.56,5143.78,5994.78,6873.58,6537.92,6913.32,7157.75
Armenia,ARM,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,3417.86,3742.66,4149.11,4460.02,4860.09,5188.51,5620.74,6039.20,7084.02,7766.15,8842.56,9929.03,11157.04,11659.85,9019.27,9285.90,9701.79,11029.04,11120.97,10505.37,11490.14,11297.89,12027.90,12534.37
Armenia,ARM,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,3061.49,3243.59,3294.46,3628.51,3684.29,3721.35,4202.25,4462.01,5018.82,5624.11,6050.90,6796.54,7631.31,7787.30,7104.15,7624.75,8432.16,7739.45,7874.47,9131.70,10249.90,9553.40,10101.93,10459.11
Armenia,ARM,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,6624.18,6997.75,7098.52,7818.92,7921.98,8022.28,9087.50,9683.38,10942.32,12287.31,13202.24,14769.11,16532.86,16775.84,12962.31,13518.17,14962.20,16621.10,17024.79,16002.56,17134.12,16508.79,17575.50,18315.57
Armenia,ARM,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1481.86,1508.79,1368.84,1558.76,1424.00,1314.52,1603.10,1679.20,1769.65,2069.41,1998.15,2227.34,2481.39,2374.83,2161.04,2387.16,2964.58,2603.89,2730.69,3136.91,3376.32,3015.47,3188.62,3301.36
Armenia,ARM,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,3206.32,3255.09,2949.41,3358.90,3061.88,2833.77,3466.76,3644.18,3858.31,4521.16,4359.69,4840.09,5375.81,5115.99,3943.05,4232.28,5260.42,5592.06,5903.82,5497.19,5643.98,5210.90,5547.60,5781.20
Armenia,ARM,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,5080000000.00,5500000000.00,6030000000.00,6430000000.00,6980000000.00,7390000000.00,7930000000.00,8440000000.00,9810000000.00,10700000000.00,12100000000.00,13500000000.00,15100000000.00,15700000000.00,14300000000.00,15100000000.00,15700000000.00,14800000000.00,14900000000.00,17500000000.00,20100000000.00,19200000000.00,20400000000.00,21100000000.00
Armenia,ARM,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,11000000000.00,11900000000.00,13000000000.00,13900000000.00,15000000000.00,15900000000.00,17100000000.00,18300000000.00,21400000000.00,23300000000.00,26400000000.00,29400000000.00,32700000000.00,33900000000.00,26000000000.00,26700000000.00,27900000000.00,31800000000.00,32200000000.00,30600000000.00,33600000000.00,33200000000.00,35400000000.00,37000000000.00
Armenia,ARM,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,9850000000.00,10300000000.00,10300000000.00,11300000000.00,11400000000.00,11400000000.00,12800000000.00,13500000000.00,15100000000.00,16900000000.00,18000000000.00,20100000000.00,22400000000.00,22600000000.00,20500000000.00,21900000000.00,24300000000.00,22300000000.00,22800000000.00,26600000000.00,30000000000.00,28100000000.00,29700000000.00,30900000000.00
Armenia,ARM,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,21300000000.00,22200000000.00,22200000000.00,24300000000.00,24500000000.00,24600000000.00,27700000000.00,29400000000.00,33000000000.00,36900000000.00,39400000000.00,43700000000.00,48500000000.00,48800000000.00,37400000000.00,38900000000.00,43000000000.00,47900000000.00,49300000000.00,46600000000.00,50100000000.00,48500000000.00,51800000000.00,54100000000.00
Armenia,ARM,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,4770000000.00,4780000000.00,4290000000.00,4850000000.00,4400000000.00,4040000000.00,4890000000.00,5090000000.00,5340000000.00,6210000000.00,5960000000.00,6590000000.00,7280000000.00,6910000000.00,6240000000.00,6870000000.00,8530000000.00,7510000000.00,7910000000.00,9140000000.00,9880000000.00,8850000000.00,9390000000.00,9740000000.00
Armenia,ARM,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,10300000000.00,10300000000.00,9240000000.00,10400000000.00,9460000000.00,8700000000.00,10600000000.00,11100000000.00,11600000000.00,13600000000.00,13000000000.00,14300000000.00,15800000000.00,14900000000.00,11400000000.00,12200000000.00,15100000000.00,16100000000.00,17100000000.00,16000000000.00,16500000000.00,15300000000.00,16300000000.00,17100000000.00
Armenia,ARM,Natural capital (constant 2018 US$),NW.NCA.TO,9410000000.00,9390000000.00,9500000000.00,9390000000.00,9390000000.00,9270000000.00,8780000000.00,8580000000.00,8400000000.00,8590000000.00,8830000000.00,9430000000.00,9840000000.00,10600000000.00,11200000000.00,12900000000.00,14200000000.00,14900000000.00,15800000000.00,16500000000.00,16300000000.00,15200000000.00,14900000000.00,15300000000.00
Armenia,ARM,Natural capital per capita (constant 2018 US$),NW.NCA.PC,2923.79,2964.07,3030.62,3020.03,3041.16,3020.94,2878.28,2827.95,2783.89,2864.23,2962.04,3186.61,3353.76,3632.42,3864.64,4480.44,4946.39,5167.33,5448.15,5674.57,5561.04,5176.87,5055.55,5174.80
Armenia,ARM,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2440.36,2442.32,2426.97,2341.38,2283.08,2224.38,2045.31,2006.43,1954.66,2012.56,2137.17,2358.81,2535.37,2748.58,2828.05,3082.78,3158.52,3153.60,3230.81,3384.79,3433.93,3383.00,3385.14,3372.11
Armenia,ARM,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1841.30,1783.21,1659.49,1483.46,1345.50,1260.49,1076.55,1067.38,1031.98,1078.18,1173.11,1339.36,1453.68,1597.11,1631.85,1829.83,1805.46,1741.52,1764.53,1839.44,1853.23,1837.93,1829.14,1792.64
Armenia,ARM,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,599.06,659.11,767.48,857.91,937.58,963.89,968.77,939.06,922.68,934.38,964.07,1019.45,1081.69,1151.46,1196.20,1252.95,1353.06,1412.07,1466.28,1545.34,1580.70,1545.08,1556.00,1579.47
Armenia,ARM,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Armenia,ARM,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,121.26,124.10,132.20,133.52,137.10,131.40,144.65,187.76,202.25,241.71,253.28,295.18,272.39,257.59,326.37,350.70,364.23,342.86,346.56,360.84,382.45,388.46,422.36,437.81
Armenia,ARM,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,8.68,8.93,9.13,8.87,8.93,8.63,8.18,8.00,8.98,9.47,9.27,10.10,9.90,43.67,89.52,121.38,161.07,206.43,256.02,248.45,251.62,222.41,211.85,228.56
Armenia,ARM,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Armenia,ARM,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Armenia,ARM,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,52.07,52.74,59.04,54.74,51.63,45.26,51.24,47.13,67.26,58.95,43.41,30.44,0.30,0.00,3.22,259.52,507.54,649.71,752.60,754.47,574.48,315.92,181.72,287.20
Armenia,ARM,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Armenia,ARM,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
